warehouse_id,region,store_id,product_id,product_name,cat_top,cat_mid,cat_low,target_date,actual_order_qty
1,본사창고,5,DES-LEN-THINK-2024,레노보 씽크센터,IT기기,컴퓨터,데스크탑,2031-05-29,266
1,본사창고,10,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2029-06-01,192
1,본사창고,6,OV-LG-70L-2024,LG 빌트인 오븐 70L,주방가전,주방가전,오븐,2027-04-15,0
1,본사창고,8,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2029-10-19,166
1,본사창고,7,COF-BRV-SEMI-2024,브레빌 반자동,주방가전,소형가전,커피머신,2029-05-25,126
1,본사창고,4,OV-LG-70L-2024,LG 빌트인 오븐 70L,주방가전,주방가전,오븐,2029-11-09,0
1,본사창고,4,VAC-XIA-ROBO-2024,샤오미 로봇청소기,가전제품,생활가전,청소기,2030-06-06,42
1,본사창고,1,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2029-02-02,0
1,본사창고,6,OV-CK-45L-2024,쿠첸 45L,주방가전,주방가전,오븐,2028-07-28,0
1,본사창고,8,PHN-SAM-S24-256-2024,갤럭시 S24 256GB,IT기기,모바일,스마트폰,2029-09-21,79
1,본사창고,3,TV-XIA-LED-50-2024,"샤오미 50""",가전제품,영상가전,TV,2031-09-04,49
1,본사창고,4,MW-SAM-30L-2024,삼성 전자레인지 30L,주방가전,주방가전,전자레인지,2027-04-29,0
1,본사창고,5,TOA-PHI-2S-2024,필립스 토스터 2구,주방가전,소형가전,토스터기,2029-01-19,0
1,본사창고,10,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2031-09-11,45
1,본사창고,6,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2028-08-25,0
1,본사창고,6,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2031-01-16,219
1,본사창고,10,TV-XIA-LED-50-2024,"샤오미 50""",가전제품,영상가전,TV,2029-10-12,0
1,본사창고,7,WM-WIN-DRUM-20K-2023,위니아 드럼 20kg,가전제품,생활가전,세탁기,2030-05-16,230
1,본사창고,10,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2030-01-18,0
1,본사창고,8,MON-LG-27QHD-2024,LG 27인치 QHD,IT기기,컴퓨터,모니터,2027-06-17,46
1,본사창고,5,AIR-XIA-52-2024,샤오미 52㎡,가전제품,계절가전,공기청정기,2030-11-14,0
1,본사창고,10,PHN-APL-IP15-128-2024,아이폰 15 128GB,IT기기,모바일,스마트폰,2028-01-27,65
1,본사창고,5,RTR-ASU-AX6000-2024,아수스 AX6000,IT기기,주변기기,라우터,2028-07-07,86
1,본사창고,9,RTR-TPL-AX3000-2024,티피링크 AX3000,IT기기,주변기기,라우터,2029-10-26,120
1,본사창고,9,AC-SAM-WF-18P-2024,삼성 무풍 18평,가전제품,계절가전,에어컨,2030-05-16,0
1,본사창고,5,AC-LG-STAND-18P-2024,LG 휘센 스탠드 18평,가전제품,계절가전,에어컨,2028-06-02,0
1,본사창고,6,MON-SAM-32UHD-2024,삼성 32인치 4K,IT기기,컴퓨터,모니터,2029-03-09,31
1,본사창고,9,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2027-11-04,165
1,본사창고,6,MON-SAM-32UHD-2024,삼성 32인치 4K,IT기기,컴퓨터,모니터,2028-11-10,52
1,본사창고,7,FR-WIN-3D-650L-2023,위니아 3도어 650L,가전제품,생활가전,냉장고,2029-03-23,0
1,본사창고,10,DES-SAM-STD-2024,삼성 데스크탑,IT기기,컴퓨터,데스크탑,2027-08-05,237
1,본사창고,5,FR-CAR-2D-300L-2023,캐리어 2도어 300L,가전제품,생활가전,냉장고,2029-08-24,0
1,본사창고,8,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2031-02-20,78
1,본사창고,4,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2027-11-04,0
1,본사창고,2,MIX-BRV-STAND-5L-2024,브레빌 스탠드믹서 5L,주방가전,소형가전,믹서기,2027-01-14,0
1,본사창고,2,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2029-06-29,0
1,본사창고,6,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2028-09-22,0
1,본사창고,2,MON-LG-27QHD-2024,LG 27인치 QHD,IT기기,컴퓨터,모니터,2031-05-15,64
1,본사창고,8,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2031-08-07,122
1,본사창고,3,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2031-12-18,99
1,본사창고,2,AC-LG-STAND-18P-2024,LG 휘센 스탠드 18평,가전제품,계절가전,에어컨,2027-06-10,0
1,본사창고,3,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2030-09-19,179
1,본사창고,4,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2028-07-28,153
1,본사창고,10,DES-SAM-STD-2024,삼성 데스크탑,IT기기,컴퓨터,데스크탑,2027-03-18,149
1,본사창고,10,MW-LG-25L-2024,LG 전자레인지 25L,주방가전,주방가전,전자레인지,2030-05-30,0
1,본사창고,5,PRN-CAN-INK-2024,캐논 잉크젯,IT기기,주변기기,프린터,2028-11-24,59
1,본사창고,4,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2027-07-22,0
1,본사창고,9,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2030-02-22,0
1,본사창고,6,TOA-PHI-2S-2024,필립스 토스터 2구,주방가전,소형가전,토스터기,2031-01-16,108
1,본사창고,4,OV-SAM-72L-2024,삼성 빌트인 오븐 72L,주방가전,주방가전,오븐,2029-06-29,0
1,본사창고,8,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2031-09-04,83
1,본사창고,8,DRY-WIN-17K-2023,위니아 17kg,가전제품,생활가전,건조기,2028-09-15,0
1,본사창고,10,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2031-10-02,43
1,본사창고,7,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2027-03-25,52
1,본사창고,10,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2028-11-03,84
1,본사창고,7,FR-WIN-3D-650L-2023,위니아 3도어 650L,가전제품,생활가전,냉장고,2031-11-13,69
1,본사창고,3,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2029-08-17,195
1,본사창고,9,AIR-XIA-52-2024,샤오미 52㎡,가전제품,계절가전,공기청정기,2028-12-15,0
1,본사창고,3,TV-XIA-LED-50-2024,"샤오미 50""",가전제품,영상가전,TV,2031-04-10,0
1,본사창고,5,DW-SAM-12P-2024,삼성 식기세척기 12인,주방가전,주방가전,식기세척기,2030-12-19,0
1,본사창고,2,TV-SAM-QLED-65-2024,"삼성 QLED 65""",가전제품,영상가전,TV,2030-09-05,0
1,본사창고,8,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2031-11-13,266
1,본사창고,10,RTR-ASU-AX6000-2024,아수스 AX6000,IT기기,주변기기,라우터,2028-11-24,116
1,본사창고,6,MW-CK-23L-2024,쿠쿠 23L,주방가전,주방가전,전자레인지,2028-08-11,0
1,본사창고,10,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2031-07-03,275
1,본사창고,1,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2031-05-29,71
1,본사창고,8,VAC-DYS-V11-2024,다이슨 V11,가전제품,생활가전,청소기,2028-11-03,33
1,본사창고,2,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2030-01-25,0
1,본사창고,8,RTR-ASU-AX6000-2024,아수스 AX6000,IT기기,주변기기,라우터,2031-07-24,201
1,본사창고,2,MW-CK-23L-2024,쿠쿠 23L,주방가전,주방가전,전자레인지,2029-03-23,0
1,본사창고,6,PHN-APL-IP15-128-2024,아이폰 15 128GB,IT기기,모바일,스마트폰,2027-03-25,36
1,본사창고,8,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2029-08-10,0
1,본사창고,4,MON-LG-27QHD-2024,LG 27인치 QHD,IT기기,컴퓨터,모니터,2028-01-13,32
1,본사창고,2,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2029-07-06,0
1,본사창고,8,AC-LG-WS-6P-2024,LG 벽걸이 6평,가전제품,계절가전,에어컨,2027-05-27,0
1,본사창고,9,FR-CAR-2D-300L-2023,캐리어 2도어 300L,가전제품,생활가전,냉장고,2027-06-17,0
1,본사창고,7,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2032-01-01,15
1,본사창고,5,PHN-XIA-RED-128-2024,샤오미 Redmi 128GB,IT기기,모바일,스마트폰,2027-01-28,38
1,본사창고,3,WM-WIN-DRUM-20K-2023,위니아 드럼 20kg,가전제품,생활가전,세탁기,2029-08-24,0
1,본사창고,4,MON-SAM-32UHD-2024,삼성 32인치 4K,IT기기,컴퓨터,모니터,2029-03-16,58
1,본사창고,6,VAC-SAM-JET-2024,삼성 제트,가전제품,생활가전,청소기,2029-11-09,22
1,본사창고,2,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2027-10-21,0
1,본사창고,10,MIX-BRV-STAND-5L-2024,브레빌 스탠드믹서 5L,주방가전,소형가전,믹서기,2031-10-09,776
1,본사창고,10,AC-LG-WS-6P-2024,LG 벽걸이 6평,가전제품,계절가전,에어컨,2029-05-18,0
1,본사창고,8,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2029-08-24,208
1,본사창고,2,OV-LG-70L-2024,LG 빌트인 오븐 70L,주방가전,주방가전,오븐,2027-10-21,0
1,본사창고,3,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2030-09-12,307
1,본사창고,8,PRN-CAN-INK-2024,캐논 잉크젯,IT기기,주변기기,프린터,2027-02-25,75
1,본사창고,7,FR-CAR-2D-300L-2023,캐리어 2도어 300L,가전제품,생활가전,냉장고,2028-07-07,0
1,본사창고,10,RTR-ASU-AX6000-2024,아수스 AX6000,IT기기,주변기기,라우터,2029-08-10,140
1,본사창고,1,PRN-CAN-INK-2024,캐논 잉크젯,IT기기,주변기기,프린터,2029-04-13,70
1,본사창고,1,MW-SAM-30L-2024,삼성 전자레인지 30L,주방가전,주방가전,전자레인지,2030-06-06,0
1,본사창고,8,DW-SAM-12P-2024,삼성 식기세척기 12인,주방가전,주방가전,식기세척기,2027-04-01,0
1,본사창고,5,WM-LG-TOP-21K-2024,LG 통돌이 21kg,가전제품,생활가전,세탁기,2029-10-26,0
1,본사창고,3,MON-SAM-32UHD-2024,삼성 32인치 4K,IT기기,컴퓨터,모니터,2029-02-16,46
1,본사창고,8,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2031-12-25,57
1,본사창고,9,DES-LEN-THINK-2024,레노보 씽크센터,IT기기,컴퓨터,데스크탑,2028-11-24,249
1,본사창고,8,RTR-NET-AX5400-2024,넷기어 AX5400,IT기기,주변기기,라우터,2029-07-06,154
1,본사창고,2,DRY-LG-TROM-19K-2024,LG 트롬 건조기 19kg,가전제품,생활가전,건조기,2028-03-24,0
1,본사창고,6,RTR-NET-AX5400-2024,넷기어 AX5400,IT기기,주변기기,라우터,2028-08-25,100
1,본사창고,5,VAC-XIA-ROBO-2024,샤오미 로봇청소기,가전제품,생활가전,청소기,2031-07-10,37
1,본사창고,2,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2029-02-16,0
1,본사창고,1,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2032-01-01,107
1,본사창고,8,WM-WIN-DRUM-20K-2023,위니아 드럼 20kg,가전제품,생활가전,세탁기,2030-01-04,0
1,본사창고,2,DRY-LG-TROM-19K-2024,LG 트롬 건조기 19kg,가전제품,생활가전,건조기,2027-12-30,0
1,본사창고,2,WAT-SAM-GAL-45-2024,갤럭시 워치 45mm,IT기기,모바일,스마트워치,2029-07-27,480
1,본사창고,6,PHN-SAM-S24-256-2024,갤럭시 S24 256GB,IT기기,모바일,스마트폰,2028-12-22,37
1,본사창고,4,PRN-HP-LASER-2024,HP 레이저프린터,IT기기,주변기기,프린터,2028-02-17,66
1,본사창고,8,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2030-04-04,0
1,본사창고,4,WAT-SAM-GAL-45-2024,갤럭시 워치 45mm,IT기기,모바일,스마트워치,2027-04-01,220
1,본사창고,10,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2030-11-21,0
1,본사창고,1,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2028-08-04,0
1,본사창고,10,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2028-10-06,0
1,본사창고,9,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2031-08-14,72
1,본사창고,6,WAT-SAM-GAL-45-2024,갤럭시 워치 45mm,IT기기,모바일,스마트워치,2027-04-22,253
1,본사창고,10,AC-LG-STAND-18P-2024,LG 휘센 스탠드 18평,가전제품,계절가전,에어컨,2031-10-23,170
1,본사창고,10,FR-WIN-3D-650L-2023,위니아 3도어 650L,가전제품,생활가전,냉장고,2027-12-16,0
1,본사창고,8,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2029-03-23,0
1,본사창고,7,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2031-12-25,65
1,본사창고,7,OV-LG-70L-2024,LG 빌트인 오븐 70L,주방가전,주방가전,오븐,2031-11-27,133
1,본사창고,8,COF-BRV-SEMI-2024,브레빌 반자동,주방가전,소형가전,커피머신,2027-12-23,117
1,본사창고,7,WAT-APL-AW-41-2024,애플 워치 41mm,IT기기,모바일,스마트워치,2030-02-22,184
1,본사창고,6,WAT-SAM-GAL-45-2024,갤럭시 워치 45mm,IT기기,모바일,스마트워치,2028-11-03,208
1,본사창고,1,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2028-02-10,152
1,본사창고,6,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2029-12-21,0
1,본사창고,9,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2030-09-19,0
1,본사창고,8,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2031-01-23,338
1,본사창고,2,OV-LG-70L-2024,LG 빌트인 오븐 70L,주방가전,주방가전,오븐,2031-10-30,243
1,본사창고,6,PRN-HP-LASER-2024,HP 레이저프린터,IT기기,주변기기,프린터,2028-01-13,45
1,본사창고,4,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2028-05-19,0
1,본사창고,7,PRN-HP-LASER-2024,HP 레이저프린터,IT기기,주변기기,프린터,2029-03-02,44
1,본사창고,1,MIX-CUI-HAND-2024,쿠진아트 핸드블렌더,주방가전,소형가전,믹서기,2028-10-13,536
1,본사창고,6,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2030-07-18,202
1,본사창고,9,OV-CK-45L-2024,쿠첸 45L,주방가전,주방가전,오븐,2030-08-01,0
1,본사창고,10,DRY-WHP-10K-2023,위프로 10kg,가전제품,생활가전,건조기,2029-06-29,0
1,본사창고,3,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2031-11-27,92
1,본사창고,2,VAC-ROB-I7-2023,아이로봇 i7,가전제품,생활가전,청소기,2027-06-24,39
1,본사창고,2,FR-LG-OBJ-820L-2024,LG 오브제 4도어 820L,가전제품,생활가전,냉장고,2027-10-21,0
1,본사창고,5,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2027-09-09,0
1,본사창고,1,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2029-06-08,0
1,본사창고,5,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2028-03-31,66
1,본사창고,5,AIR-WNX-56-2024,위닉스 56㎡,가전제품,계절가전,공기청정기,2031-09-04,106
1,본사창고,10,MON-SAM-32UHD-2024,삼성 32인치 4K,IT기기,컴퓨터,모니터,2031-02-13,49
1,본사창고,6,WM-SAM-GRN-24K-2024,삼성 그랑데 24kg,가전제품,생활가전,세탁기,2027-09-30,0
1,본사창고,7,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2027-07-08,0
1,본사창고,9,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2028-06-16,300
1,본사창고,8,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2030-09-05,0
1,본사창고,8,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2027-05-27,0
1,본사창고,5,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2027-04-01,0
1,본사창고,8,TV-SAM-QLED-65-2024,"삼성 QLED 65""",가전제품,영상가전,TV,2031-07-03,75
1,본사창고,1,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2030-07-18,159
1,본사창고,8,MW-LG-25L-2024,LG 전자레인지 25L,주방가전,주방가전,전자레인지,2030-03-28,0
1,본사창고,3,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2028-06-16,186
1,본사창고,1,MW-SAM-30L-2024,삼성 전자레인지 30L,주방가전,주방가전,전자레인지,2027-11-25,0
1,본사창고,3,RTR-TPL-AX3000-2024,티피링크 AX3000,IT기기,주변기기,라우터,2028-09-01,158
1,본사창고,5,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2031-10-16,274
1,본사창고,10,VAC-SAM-JET-2024,삼성 제트,가전제품,생활가전,청소기,2031-08-28,32
1,본사창고,6,DRY-WHP-10K-2023,위프로 10kg,가전제품,생활가전,건조기,2028-11-17,0
1,본사창고,4,COF-BRV-SEMI-2024,브레빌 반자동,주방가전,소형가전,커피머신,2028-12-15,98
1,본사창고,7,AIR-XIA-52-2024,샤오미 52㎡,가전제품,계절가전,공기청정기,2027-02-11,0
1,본사창고,6,WAT-APL-AW-41-2024,애플 워치 41mm,IT기기,모바일,스마트워치,2029-04-06,232
1,본사창고,7,AC-LG-STAND-18P-2024,LG 휘센 스탠드 18평,가전제품,계절가전,에어컨,2032-01-01,101
1,본사창고,1,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2028-03-31,0
1,본사창고,4,AIR-XIA-52-2024,샤오미 52㎡,가전제품,계절가전,공기청정기,2027-07-08,0
1,본사창고,9,MON-LG-27QHD-2024,LG 27인치 QHD,IT기기,컴퓨터,모니터,2027-04-22,69
1,본사창고,3,AC-CAR-16P-2024,캐리어 16평,가전제품,계절가전,에어컨,2030-09-12,0
1,본사창고,5,TOA-PHI-2S-2024,필립스 토스터 2구,주방가전,소형가전,토스터기,2028-04-14,0
1,본사창고,2,DRY-LG-TROM-19K-2024,LG 트롬 건조기 19kg,가전제품,생활가전,건조기,2029-01-12,0
1,본사창고,10,COF-BRV-SEMI-2024,브레빌 반자동,주방가전,소형가전,커피머신,2029-03-23,180
1,본사창고,9,VAC-ROB-I7-2023,아이로봇 i7,가전제품,생활가전,청소기,2030-08-01,54
1,본사창고,4,OV-LG-70L-2024,LG 빌트인 오븐 70L,주방가전,주방가전,오븐,2031-06-26,233
1,본사창고,8,MIX-BRV-STAND-5L-2024,브레빌 스탠드믹서 5L,주방가전,소형가전,믹서기,2030-11-14,0
1,본사창고,3,DRY-LG-TROM-19K-2024,LG 트롬 건조기 19kg,가전제품,생활가전,건조기,2028-03-31,0
1,본사창고,4,DES-LEN-THINK-2024,레노보 씽크센터,IT기기,컴퓨터,데스크탑,2028-04-21,245
1,본사창고,7,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2028-08-04,104
1,본사창고,10,FR-SAM-4D-820L-2024,삼성 비스포크 4도어 820L,가전제품,생활가전,냉장고,2031-10-30,202
1,본사창고,8,RTR-ASU-AX6000-2024,아수스 AX6000,IT기기,주변기기,라우터,2030-01-04,96
1,본사창고,9,FR-LG-OBJ-820L-2024,LG 오브제 4도어 820L,가전제품,생활가전,냉장고,2027-06-24,0
1,본사창고,10,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2029-03-16,0
1,본사창고,1,MON-LG-27QHD-2024,LG 27인치 QHD,IT기기,컴퓨터,모니터,2028-12-22,48
1,본사창고,5,WM-LG-TOP-21K-2024,LG 통돌이 21kg,가전제품,생활가전,세탁기,2031-03-06,53
1,본사창고,9,TV-SAM-QLED-65-2024,"삼성 QLED 65""",가전제품,영상가전,TV,2029-02-02,0
1,본사창고,4,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2028-05-05,94
1,본사창고,5,RTR-TPL-AX3000-2024,티피링크 AX3000,IT기기,주변기기,라우터,2028-12-01,94
1,본사창고,8,WAT-SAM-GAL-45-2024,갤럭시 워치 45mm,IT기기,모바일,스마트워치,2028-07-21,511
1,본사창고,8,AIR-SAM-60-2024,삼성 블루스카이 60㎡,가전제품,계절가전,공기청정기,2029-01-12,0
1,본사창고,3,OV-SAM-72L-2024,삼성 빌트인 오븐 72L,주방가전,주방가전,오븐,2028-04-21,0
1,본사창고,9,PRN-BRO-LASER-2024,브라더 레이저,IT기기,주변기기,프린터,2027-04-29,83
1,본사창고,10,PHN-XIA-RED-128-2024,샤오미 Redmi 128GB,IT기기,모바일,스마트폰,2031-07-31,167
1,본사창고,7,MON-SAM-32UHD-2024,삼성 32인치 4K,IT기기,컴퓨터,모니터,2027-09-02,36
1,본사창고,5,PRN-HP-LASER-2024,HP 레이저프린터,IT기기,주변기기,프린터,2027-09-23,49
1,본사창고,8,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2030-10-03,0
1,본사창고,1,RTR-ASU-AX6000-2024,아수스 AX6000,IT기기,주변기기,라우터,2028-11-24,119
1,본사창고,2,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2031-01-02,571
1,본사창고,2,COF-DEL-AUTO-2024,드롱기 전자동,주방가전,소형가전,커피머신,2028-08-18,183
1,본사창고,4,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2031-02-13,0
1,본사창고,1,RTR-TPL-AX3000-2024,티피링크 AX3000,IT기기,주변기기,라우터,2028-02-24,71
1,본사창고,3,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2027-12-02,0
1,본사창고,1,TOA-BRN-2S-2024,브라운 토스터 2구,주방가전,소형가전,토스터기,2029-12-28,0
1,본사창고,7,TV-LG-OLED-65-2024,"LG OLED 65""",가전제품,영상가전,TV,2027-05-27,0
1,본사창고,2,TV-LG-LED-55-2023,"LG LED 55""",가전제품,영상가전,TV,2027-07-01,0
1,본사창고,4,PRN-HP-LASER-2024,HP 레이저프린터,IT기기,주변기기,프린터,2027-05-13,83
1,본사창고,1,NBK-LG-GRAM-16-2024,LG 그램 16,IT기기,컴퓨터,노트북,2030-05-02,152
1,본사창고,1,VAC-ROB-I7-2023,아이로봇 i7,가전제품,생활가전,청소기,2027-11-11,24
1,본사창고,8,VAC-SAM-JET-2024,삼성 제트,가전제품,생활가전,청소기,2031-05-22,52
1,본사창고,1,MON-LG-27QHD-2024,LG 27인치 QHD,IT기기,컴퓨터,모니터,2028-07-28,64
1,본사창고,10,RTR-ASU-AX6000-2024,아수스 AX6000,IT기기,주변기기,라우터,2031-10-30,138
1,본사창고,5,NBK-SAM-GALAXY-15-2024,삼성 갤럭시북 15,IT기기,컴퓨터,노트북,2031-06-26,121
1,본사창고,1,DRY-SAM-GRN-20K-2024,삼성 그랑데 건조기 20kg,가전제품,생활가전,건조기,2027-09-30,0
1,본사창고,1,MW-CK-23L-2024,쿠쿠 23L,주방가전,주방가전,전자레인지,2027-10-14,0
1,본사창고,2,FR-SAM-4D-820L-2024,삼성 비스포크 4도어 820L,가전제품,생활가전,냉장고,2031-07-10,330
1,본사창고,5,TV-XIA-LED-50-2024,"샤오미 50""",가전제품,영상가전,TV,2031-09-18,25
1,본사창고,2,DRY-WHP-10K-2023,위프로 10kg,가전제품,생활가전,건조기,2030-03-07,0
1,본사창고,3,MW-DAE-25L-2023,대우 25L,주방가전,주방가전,전자레인지,2030-05-23,0
1,본사창고,4,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2028-04-14,0
1,본사창고,7,OV-CK-45L-2024,쿠첸 45L,주방가전,주방가전,오븐,2031-10-09,35
1,본사창고,3,MW-CK-23L-2024,쿠쿠 23L,주방가전,주방가전,전자레인지,2028-12-08,0
1,본사창고,1,WM-LG-TOP-21K-2024,LG 통돌이 21kg,가전제품,생활가전,세탁기,2028-06-09,0
1,본사창고,4,RTR-TPL-AX3000-2024,티피링크 AX3000,IT기기,주변기기,라우터,2030-06-13,142
1,본사창고,10,PHN-APL-IP15-128-2024,아이폰 15 128GB,IT기기,모바일,스마트폰,2031-11-20,111
1,본사창고,9,AIR-SAM-60-2024,삼성 블루스카이 60㎡,가전제품,계절가전,공기청정기,2029-04-20,0
1,본사창고,6,WM-MIE-DRUM-9K-2023,미iele 드럼 9kg,가전제품,생활가전,세탁기,2027-01-14,0
1,본사창고,9,MW-SAM-30L-2024,삼성 전자레인지 30L,주방가전,주방가전,전자레인지,2031-04-10,300
1,본사창고,3,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2030-12-12,119
1,본사창고,8,TOA-PHI-2S-2024,필립스 토스터 2구,주방가전,소형가전,토스터기,2031-07-31,367
1,본사창고,5,MON-LG-27QHD-2024,LG 27인치 QHD,IT기기,컴퓨터,모니터,2031-12-25,28
1,본사창고,3,WM-WIN-DRUM-20K-2023,위니아 드럼 20kg,가전제품,생활가전,세탁기,2028-06-30,0
1,본사창고,1,AIR-LG-PURI-58-2024,LG 퓨리케어 58㎡,가전제품,계절가전,공기청정기,2029-07-06,0
1,본사창고,1,DW-LG-12P-2024,LG 식기세척기 12인,주방가전,주방가전,식기세척기,2031-01-30,161
1,본사창고,10,DW-SKM-8P-2024,SK매직 8인,주방가전,주방가전,식기세척기,2030-05-16,0
1,본사창고,6,NBK-LEN-IDEA-15-2023,레노보 아이디어패드 15,IT기기,컴퓨터,노트북,2028-08-18,95
1,본사창고,4,DES-HP-STD-2024,HP 데스크탑,IT기기,컴퓨터,데스크탑,2031-12-25,176
1,본사창고,3,AIR-XIA-52-2024,샤오미 52㎡,가전제품,계절가전,공기청정기,2030-12-19,0
1,본사창고,3,COF-NES-CAPS-2024,네스프레소 캡슐,주방가전,소형가전,커피머신,2031-11-27,181
